year,month,Kanton,Herkunftsland,Indikator,value
2010,7,25,00,2,298366.0
2010,7,26,00,2,10530.0
2010,8,1,00,2,426906.0
2010,8,2,00,2,623852.0
2010,8,3,00,2,209323.0
2010,8,4,00,2,38374.0
2010,8,5,00,2,78900.0
2010,8,6,00,2,76771.0
2010,8,7,00,2,27642.0
2010,8,8,00,2,17094.0
2010,8,9,00,2,27387.0
2010,8,10,00,2,48180.0
2010,8,11,00,2,36493.0
2010,8,12,00,2,88635.0
2010,8,13,00,2,24993.0
2010,8,14,00,2,15260.0
2010,8,15,00,2,17699.0
2010,8,16,00,2,25688.0
2010,8,17,00,2,121186.0
2010,8,18,00,2,674556.0
2010,8,19,00,2,60773.0
2010,8,20,00,2,50381.0
2010,8,21,00,2,371755.0
2010,8,22,00,2,284002.0
2010,8,23,00,2,501963.0
2010,8,24,00,2,28087.0
2010,8,25,00,2,230693.0
2010,8,26,00,2,10801.0
2010,9,1,00,2,426509.0
2010,9,2,00,2,492682.0
2010,9,3,00,2,194460.0
2010,9,4,00,2,26916.0
2010,9,5,00,2,66563.0
2010,9,6,00,2,62854.0
2010,9,7,00,2,22630.0
2010,9,8,00,2,12026.0
2010,9,9,00,2,25765.0
2010,9,10,00,2,43789.0
2010,9,11,00,2,37217.0
2010,9,12,00,2,97312.0
2010,9,13,00,2,25971.0
2010,9,14,00,2,13856.0
2010,9,15,00,2,17239.0
2010,9,16,00,2,23391.0
2010,9,17,00,2,102638.0
2010,9,18,00,2,469650.0
2010,9,19,00,2,66210.0
2010,9,20,00,2,46120.0
2010,9,21,00,2,294443.0
2010,9,22,00,2,251438.0
2010,9,23,00,2,345196.0
2010,9,24,00,2,24753.0
2010,9,25,00,2,262952.0
2010,9,26,00,2,9277.0
2010,10,1,00,2,380625.0
2010,10,2,00,2,339784.0
2010,10,3,00,2,149341.0
2010,10,4,00,2,12595.0
2010,10,5,00,2,56365.0
2010,10,6,00,2,35884.0
2010,10,7,00,2,13895.0
2010,10,8,00,2,12045.0
2010,10,9,00,2,24675.0
2010,10,10,00,2,37638.0
2010,10,11,00,2,32718.0
2010,10,12,00,2,95805.0
2010,10,13,00,2,24642.0
2010,10,14,00,2,10899.0
2010,10,15,00,2,14338.0
2010,10,16,00,2,17961.0
2010,10,17,00,2,91946.0
2010,10,18,00,2,297118.0
2010,10,19,00,2,62065.0
2010,10,20,00,2,34232.0
2010,10,21,00,2,244097.0
2010,10,22,00,2,209979.0
2010,10,23,00,2,217064.0
2010,10,24,00,2,21617.0
2010,10,25,00,2,232350.0
2010,10,26,00,2,8974.0
2010,11,1,00,2,345394.0
2010,11,2,00,2,192154.0
2010,11,3,00,2,101009.0
2010,11,4,00,2,4942.0
2010,11,5,00,2,35993.0
2010,11,6,00,2,14415.0
2010,11,7,00,2,8332.0
2010,11,8,00,2,6660.0
2010,11,9,00,2,23283.0
2010,11,10,00,2,26981.0
2010,11,11,00,2,30206.0
2010,11,12,00,2,94230.0
2010,11,13,00,2,22944.0
2010,11,14,00,2,7813.0
2010,11,15,00,2,9653.0
2010,11,16,00,2,6113.0
2010,11,17,00,2,66785.0
2010,11,18,00,2,91696.0
2010,11,19,00,2,59840.0
2010,11,20,00,2,28811.0
2010,11,21,00,2,83236.0
2010,11,22,00,2,164629.0
2010,11,23,00,2,106813.0
2010,11,24,00,2,14733.0
2010,11,25,00,2,223966.0
2010,11,26,00,2,5823.0
2010,12,1,00,2,321837.0
2010,12,2,00,2,299400.0
2010,12,3,00,2,101874.0
2010,12,4,00,2,10449.0
2010,12,5,00,2,34991.0
2010,12,6,00,2,35648.0
2010,12,7,00,2,11377.0
2010,12,8,00,2,7271.0
2010,12,9,00,2,18500.0
2010,12,10,00,2,23330.0
2010,12,11,00,2,22007.0
2010,12,12,00,2,80099.0
2010,12,13,00,2,16374.0
2010,12,14,00,2,6851.0
2010,12,15,00,2,9223.0
2010,12,16,00,2,7446.0
2010,12,17,00,2,74490.0
2010,12,18,00,2,515319.0
2010,12,19,00,2,48276.0
2010,12,20,00,2,22098.0
2010,12,21,00,2,65735.0
2010,12,22,00,2,161129.0
2010,12,23,00,2,330897.0
2010,12,24,00,2,11655.0
2010,12,25,00,2,185041.0
2010,12,26,00,2,3532.0
2011,1,1,00,2,292249.0
2011,1,2,00,2,401458.0
2011,1,3,00,2,80791.0
2011,1,4,00,2,16265.0
2011,1,5,00,2,39916.0
2011,1,6,00,2,47905.0
2011,1,7,00,2,11481.0
2011,1,8,00,2,10776.0
2011,1,9,00,2,22061.0
2011,1,10,00,2,23964.0
2011,1,11,00,2,21953.0
2011,1,12,00,2,68723.0
2011,1,13,00,2,15618.0
2011,1,14,00,2,6596.0
2011,1,15,00,2,6986.0
2011,1,16,00,2,6829.0
2011,1,17,00,2,83523.0
2011,1,18,00,2,735501.0
2011,1,19,00,2,45733.0
2011,1,20,00,2,21090.0
2011,1,21,00,2,62917.0
2011,1,22,00,2,180156.0
2011,1,23,00,2,470329.0
2011,1,24,00,2,12306.0
2011,1,25,00,2,196310.0
2011,1,26,00,2,3090.0
2011,2,1,00,2,287638.0
2011,2,2,00,2,411934.0
2011,2,3,00,2,89779.0
2011,2,4,00,2,17342.0
2011,2,5,00,2,45124.0
2011,2,6,00,2,52265.0
2011,2,7,00,2,14816.0
2011,2,8,00,2,12794.0
2011,2,9,00,2,21015.0
2011,2,10,00,2,25344.0
2011,2,11,00,2,22412.0
2011,2,12,00,2,72957.0
2011,2,13,00,2,16523.0
2011,2,14,00,2,6553.0
2011,2,15,00,2,7803.0
2011,2,16,00,2,5470.0
2011,2,17,00,2,88884.0
2011,2,18,00,2,741403.0
2011,2,19,00,2,49032.0
2011,2,20,00,2,23059.0
2011,2,21,00,2,70266.0
2011,2,22,00,2,198108.0
2011,2,23,00,2,506472.0
2011,2,24,00,2,13160.0
2011,2,25,00,2,208655.0
2011,2,26,00,2,4517.0
2011,3,1,00,2,356364.0
2011,3,2,00,2,408351.0
2011,3,3,00,2,118136.0
2011,3,4,00,2,20867.0
2011,3,5,00,2,42867.0
2011,3,6,00,2,54817.0
2011,3,7,00,2,15603.0
2011,3,8,00,2,10397.0
2011,3,9,00,2,24731.0
2011,3,10,00,2,30162.0
2011,3,11,00,2,30532.0
2011,3,12,00,2,108888.0
2011,3,13,00,2,27718.0
2011,3,14,00,2,9143.0
2011,3,15,00,2,9305.0
2011,3,16,00,2,6468.0
2011,3,17,00,2,95996.0
2011,3,18,00,2,727250.0
2011,3,19,00,2,63207.0
2011,3,20,00,2,29859.0
2011,3,21,00,2,128413.0
2011,3,22,00,2,212532.0
2011,3,23,00,2,510571.0
2011,3,24,00,2,17090.0
2011,3,25,00,2,262417.0
2011,3,26,00,2,6063.0
2011,4,1,00,2,335956.0
2011,4,2,00,2,277121.0
2011,4,3,00,2,135427.0
2011,4,4,00,2,13859.0
2011,4,5,00,2,48543.0
2011,4,6,00,2,39204.0
2011,4,7,00,2,15648.0
2011,4,8,00,2,7549.0
2011,4,9,00,2,23074.0
2011,4,10,00,2,31069.0
2011,4,11,00,2,25942.0
2011,4,12,00,2,79151.0
2011,4,13,00,2,21270.0
2011,4,14,00,2,9769.0
2011,4,15,00,2,10520.0
2011,4,16,00,2,9994.0
2011,4,17,00,2,71942.0
2011,4,18,00,2,201500.0
2011,4,19,00,2,54830.0
2011,4,20,00,2,33552.0
2011,4,21,00,2,237464.0
2011,4,22,00,2,186922.0
2011,4,23,00,2,298939.0
2011,4,24,00,2,16482.0
2011,4,25,00,2,216322.0
2011,4,26,00,2,8579.0
2011,5,1,00,2,421094.0
2011,5,2,00,2,339784.0
2011,5,3,00,2,165986.0
2011,5,4,00,2,17840.0
2011,5,5,00,2,55307.0
2011,5,6,00,2,54930.0
2011,5,7,00,2,19511.0
2011,5,8,00,2,8564.0
2011,5,9,00,2,28390.0
2011,5,10,00,2,36833.0
2011,5,11,00,2,33511.0
2011,5,12,00,2,92857.0
2011,5,13,00,2,23795.0
2011,5,14,00,2,12595.0
2011,5,15,00,2,12971.0
2011,5,16,00,2,12966.0
2011,5,17,00,2,87872.0
2011,5,18,00,2,118869.0
2011,5,19,00,2,64365.0
2011,5,20,00,2,40184.0
2011,5,21,00,2,231620.0
2011,5,22,00,2,219971.0
2011,5,23,00,2,118673.0
2011,5,24,00,2,19588.0
2011,5,25,00,2,258590.0
2011,5,26,00,2,8724.0
2011,6,1,00,2,433693.0
2011,6,2,00,2,509020.0
2011,6,3,00,2,194033.0
2011,6,4,00,2,30968.0
2011,6,5,00,2,69638.0
2011,6,6,00,2,67711.0
2011,6,7,00,2,23141.0
2011,6,8,00,2,12546.0
2011,6,9,00,2,27446.0
2011,6,10,00,2,43995.0
2011,6,11,00,2,36872.0
2011,6,12,00,2,104002.0
2011,6,13,00,2,25583.0
2011,6,14,00,2,15229.0
2011,6,15,00,2,16466.0
2011,6,16,00,2,20506.0
2011,6,17,00,2,98391.0
2011,6,18,00,2,367241.0
2011,6,19,00,2,63318.0
2011,6,20,00,2,43849.0
2011,6,21,00,2,277777.0
2011,6,22,00,2,261962.0
2011,6,23,00,2,266072.0
2011,6,24,00,2,24749.0
2011,6,25,00,2,275760.0
2011,6,26,00,2,11177.0
2011,7,1,00,2,457117.0
2011,7,2,00,2,627468.0
2011,7,3,00,2,211014.0
2011,7,4,00,2,40374.0
2011,7,5,00,2,75528.0
2011,7,6,00,2,70312.0
2011,7,7,00,2,27844.0
2011,7,8,00,2,15943.0
2011,7,9,00,2,28016.0
2011,7,10,00,2,51021.0
2011,7,11,00,2,34496.0
2011,7,12,00,2,99288.0
2011,7,13,00,2,24845.0
2011,7,14,00,2,14195.0
2011,7,15,00,2,15770.0
2011,7,16,00,2,20796.0
2011,7,17,00,2,100984.0
2011,7,18,00,2,611426.0
2011,7,19,00,2,58070.0
2011,7,20,00,2,43426.0
2011,7,21,00,2,388185.0
2011,7,22,00,2,311778.0
2011,7,23,00,2,480564.0
2011,7,24,00,2,24132.0
2011,7,25,00,2,294794.0
2011,7,26,00,2,12837.0
2011,8,1,00,2,415005.0
2011,8,2,00,2,596777.0
2011,8,3,00,2,199864.0
2011,8,4,00,2,38286.0
2011,8,5,00,2,72324.0
2011,8,6,00,2,69679.0
2011,8,7,00,2,27410.0
2011,8,8,00,2,15573.0
2011,8,9,00,2,28899.0
2011,8,10,00,2,49169.0
2011,8,11,00,2,35979.0
2011,8,12,00,2,86756.0
2011,8,13,00,2,24940.0
2011,8,14,00,2,15636.0
2011,8,15,00,2,16206.0
2011,8,16,00,2,24793.0
2011,8,17,00,2,104753.0
2011,8,18,00,2,622887.0
2011,8,19,00,2,64789.0
2011,8,20,00,2,44966.0
2011,8,21,00,2,322622.0
2011,8,22,00,2,262189.0
2011,8,23,00,2,471506.0
2011,8,24,00,2,24445.0
2011,8,25,00,2,213916.0
2011,8,26,00,2,13945.0
2011,9,1,00,2,430475.0
2011,9,2,00,2,498775.0
2011,9,3,00,2,182161.0
2011,9,4,00,2,25832.0
2011,9,5,00,2,61756.0
2011,9,6,00,2,56119.0
2011,9,7,00,2,22339.0
2011,9,8,00,2,12578.0
2011,9,9,00,2,28387.0
2011,9,10,00,2,45344.0
2011,9,11,00,2,36538.0
2011,9,12,00,2,95328.0
2011,9,13,00,2,24650.0
2011,9,14,00,2,14620.0
2011,9,15,00,2,16003.0
2011,9,16,00,2,22933.0
2011,9,17,00,2,94226.0
2011,9,18,00,2,428509.0
2011,9,19,00,2,68054.0
2011,9,20,00,2,41048.0
2011,9,21,00,2,267693.0
2011,9,22,00,2,229407.0
2011,9,23,00,2,335596.0
2011,9,24,00,2,25899.0
2011,9,25,00,2,259516.0
2011,9,26,00,2,11500.0
2011,10,1,00,2,373975.0
2011,10,2,00,2,349460.0
2011,10,3,00,2,148071.0
2011,10,4,00,2,13867.0
2011,10,5,00,2,56493.0
2011,10,6,00,2,32519.0
2011,10,7,00,2,15932.0
2011,10,8,00,2,11827.0
2011,10,9,00,2,25006.0
2011,10,10,00,2,39184.0
2011,10,11,00,2,27689.0
2011,10,12,00,2,93631.0
2011,10,13,00,2,23662.0
2011,10,14,00,2,11006.0
2011,10,15,00,2,14182.0
2011,10,16,00,2,17044.0
2011,10,17,00,2,89543.0
2011,10,18,00,2,276320.0
2011,10,19,00,2,62539.0
2011,10,20,00,2,34332.0
2011,10,21,00,2,236204.0
2011,10,22,00,2,185915.0
2011,10,23,00,2,202268.0
2011,10,24,00,2,21740.0
2011,10,25,00,2,227584.0
2011,10,26,00,2,9635.0
2011,11,1,00,2,343096.0
2011,11,2,00,2,196421.0
2011,11,3,00,2,103639.0
2011,11,4,00,2,5939.0
2011,11,5,00,2,37986.0
2011,11,6,00,2,13146.0
2011,11,7,00,2,9856.0
2011,11,8,00,2,5843.0
2011,11,9,00,2,23465.0
2011,11,10,00,2,30162.0
2011,11,11,00,2,28651.0
2011,11,12,00,2,100085.0
2011,11,13,00,2,24568.0
2011,11,14,00,2,9521.0
2011,11,15,00,2,8275.0
2011,11,16,00,2,6753.0
2011,11,17,00,2,67774.0
2011,11,18,00,2,86596.0
2011,11,19,00,2,58443.0
2011,11,20,00,2,29793.0
2011,11,21,00,2,80626.0
2011,11,22,00,2,156548.0
2011,11,23,00,2,100568.0
2011,11,24,00,2,16464.0
2011,11,25,00,2,226976.0
2011,11,26,00,2,7382.0
2011,12,1,00,2,313924.0
2011,12,2,00,2,268567.0
2011,12,3,00,2,105616.0
2011,12,4,00,2,9941.0
2011,12,5,00,2,35126.0
2011,12,6,00,2,28738.0
2011,12,7,00,2,11737.0
2011,12,8,00,2,7161.0
2011,12,9,00,2,18826.0
2011,12,10,00,2,24297.0
2011,12,11,00,2,21357.0
2011,12,12,00,2,77637.0
2011,12,13,00,2,17319.0
2011,12,14,00,2,7053.0
2011,12,15,00,2,7691.0
2011,12,16,00,2,7413.0
2011,12,17,00,2,69469.0
2011,12,18,00,2,448120.0
2011,12,19,00,2,44715.0
2011,12,20,00,2,22240.0
2011,12,21,00,2,68316.0
2011,12,22,00,2,158661.0
2011,12,23,00,2,316256.0
2011,12,24,00,2,13604.0
2011,12,25,00,2,197389.0
2011,12,26,00,2,5295.0
2012,1,1,00,2,291701.0
2012,1,2,00,2,369705.0
2012,1,3,00,2,90021.0
2012,1,4,00,2,13648.0
2012,1,5,00,2,38737.0
2012,1,6,00,2,46430.0
2012,1,7,00,2,13012.0
2012,1,8,00,2,10558.0
2012,1,9,00,2,21920.0
2012,1,10,00,2,26333.0
2012,1,11,00,2,22582.0
2012,1,12,00,2,78499.0
2012,1,13,00,2,18435.0
2012,1,14,00,2,7246.0
2012,1,15,00,2,6269.0
2012,1,16,00,2,6732.0
2012,1,17,00,2,81922.0
2012,1,18,00,2,659415.0
2012,1,19,00,2,43101.0
2012,1,20,00,2,21472.0
2012,1,21,00,2,62017.0
2012,1,22,00,2,178081.0
2012,1,23,00,2,436776.0
2012,1,24,00,2,13068.0
2012,1,25,00,2,202584.0
2012,1,26,00,2,3549.0
2012,2,1,00,2,281385.0
2012,2,2,00,2,424555.0
2012,2,3,00,2,82698.0
2012,2,4,00,2,16808.0
2012,2,5,00,2,46097.0
2012,2,6,00,2,53927.0
2012,2,7,00,2,14585.0
2012,2,8,00,2,14889.0
2012,2,9,00,2,20884.0
2012,2,10,00,2,30955.0
2012,2,11,00,2,20334.0
2012,2,12,00,2,85781.0
2012,2,13,00,2,18504.0
2012,2,14,00,2,7373.0
2012,2,15,00,2,8233.0
2012,2,16,00,2,6456.0
2012,2,17,00,2,101301.0
2012,2,18,00,2,757634.0
2012,2,19,00,2,46668.0
2012,2,20,00,2,24900.0
2012,2,21,00,2,67821.0
2012,2,22,00,2,198173.0
2012,2,23,00,2,518419.0
2012,2,24,00,2,14484.0
2012,2,25,00,2,212830.0
2012,2,26,00,2,5095.0
2012,3,1,00,2,362252.0
2012,3,2,00,2,361875.0
2012,3,3,00,2,116028.0
2012,3,4,00,2,16373.0
2012,3,5,00,2,36461.0
2012,3,6,00,2,45682.0
2012,3,7,00,2,15271.0
2012,3,8,00,2,10023.0
2012,3,9,00,2,24196.0
2012,3,10,00,2,32229.0
2012,3,11,00,2,30859.0
2012,3,12,00,2,101747.0
2012,3,13,00,2,27006.0
2012,3,14,00,2,8884.0
2012,3,15,00,2,8201.0
2012,3,16,00,2,6164.0
2012,3,17,00,2,83397.0
2012,3,18,00,2,605805.0
2012,3,19,00,2,58588.0
2012,3,20,00,2,30024.0
2012,3,21,00,2,136212.0
2012,3,22,00,2,214401.0
2012,3,23,00,2,445862.0
2012,3,24,00,2,16390.0
2012,3,25,00,2,263111.0
2012,3,26,00,2,6044.0
2012,4,1,00,2,338018.0
2012,4,2,00,2,271893.0
2012,4,3,00,2,130702.0
2012,4,4,00,2,11693.0
2012,4,5,00,2,45750.0
2012,4,6,00,2,38676.0
2012,4,7,00,2,14532.0
2012,4,8,00,2,7715.0
2012,4,9,00,2,20159.0
2012,4,10,00,2,34341.0
2012,4,11,00,2,27547.0
2012,4,12,00,2,81400.0
2012,4,13,00,2,19978.0
2012,4,14,00,2,9815.0
2012,4,15,00,2,9428.0
2012,4,16,00,2,8613.0
2012,4,17,00,2,70588.0
2012,4,18,00,2,205943.0
2012,4,19,00,2,50724.0
2012,4,20,00,2,30788.0
2012,4,21,00,2,206134.0
2012,4,22,00,2,167514.0
2012,4,23,00,2,256725.0
2012,4,24,00,2,20186.0
2012,4,25,00,2,206977.0
2012,4,26,00,2,7273.0
2012,5,1,00,2,412009.0
2012,5,2,00,2,349154.0
2012,5,3,00,2,179382.0
2012,5,4,00,2,17089.0
2012,5,5,00,2,55239.0
2012,5,6,00,2,57758.0
2012,5,7,00,2,17328.0
2012,5,8,00,2,8799.0
2012,5,9,00,2,26200.0
2012,5,10,00,2,43146.0
2012,5,11,00,2,36839.0
2012,5,12,00,2,92140.0
2012,5,13,00,2,21195.0
2012,5,14,00,2,12758.0
2012,5,15,00,2,12868.0
2012,5,16,00,2,13680.0
2012,5,17,00,2,85944.0
2012,5,18,00,2,126073.0
2012,5,19,00,2,61864.0
2012,5,20,00,2,40383.0
2012,5,21,00,2,230802.0
2012,5,22,00,2,212765.0
2012,5,23,00,2,124244.0
2012,5,24,00,2,22066.0
2012,5,25,00,2,253235.0
2012,5,26,00,2,9539.0
2012,6,1,00,2,446701.0
2012,6,2,00,2,470652.0
2012,6,3,00,2,187228.0
2012,6,4,00,2,26310.0
2012,6,5,00,2,56671.0
2012,6,6,00,2,64874.0
2012,6,7,00,2,20935.0
2012,6,8,00,2,9963.0
2012,6,9,00,2,26671.0
2012,6,10,00,2,44771.0
2012,6,11,00,2,39159.0
2012,6,12,00,2,104718.0
2012,6,13,00,2,25808.0
2012,6,14,00,2,13672.0
2012,6,15,00,2,12164.0
2012,6,16,00,2,17872.0
2012,6,17,00,2,91387.0
2012,6,18,00,2,321642.0
2012,6,19,00,2,66666.0
2012,6,20,00,2,42488.0
2012,6,21,00,2,247858.0
2012,6,22,00,2,241353.0
2012,6,23,00,2,241720.0
2012,6,24,00,2,23750.0
2012,6,25,00,2,286237.0
2012,6,26,00,2,11232.0
2012,7,1,00,2,448666.0
2012,7,2,00,2,570059.0
2012,7,3,00,2,198549.0
2012,7,4,00,2,37518.0
2012,7,5,00,2,62228.0
2012,7,6,00,2,64274.0
2012,7,7,00,2,27160.0
2012,7,8,00,2,12610.0
2012,7,9,00,2,26796.0
2012,7,10,00,2,49350.0
2012,7,11,00,2,35667.0
2012,7,12,00,2,95601.0
2012,7,13,00,2,24698.0
2012,7,14,00,2,14771.0
2012,7,15,00,2,12346.0
2012,7,16,00,2,21141.0
2012,7,17,00,2,99120.0
2012,7,18,00,2,561577.0
2012,7,19,00,2,58487.0
2012,7,20,00,2,44646.0
2012,7,21,00,2,352781.0
2012,7,22,00,2,259324.0
2012,7,23,00,2,476817.0
2012,7,24,00,2,23165.0
2012,7,25,00,2,264374.0
2012,7,26,00,2,13112.0
2012,8,1,00,2,459314.0
2012,8,2,00,2,586848.0
2012,8,3,00,2,207030.0
2012,8,4,00,2,34838.0
2012,8,5,00,2,63625.0
2012,8,6,00,2,66881.0
2012,8,7,00,2,25813.0
2012,8,8,00,2,13543.0
2012,8,9,00,2,27284.0
2012,8,10,00,2,52544.0
2012,8,11,00,2,34648.0
2012,8,12,00,2,82445.0
2012,8,13,00,2,23813.0
2012,8,14,00,2,16340.0
2012,8,15,00,2,13677.0
2012,8,16,00,2,24643.0
2012,8,17,00,2,107208.0
2012,8,18,00,2,578222.0
2012,8,19,00,2,63825.0
2012,8,20,00,2,48681.0
2012,8,21,00,2,328827.0
2012,8,22,00,2,239983.0
2012,8,23,00,2,493738.0
2012,8,24,00,2,25694.0
2012,8,25,00,2,237749.0
2012,8,26,00,2,13702.0
2012,9,1,00,2,440405.0
2012,9,2,00,2,468267.0
2012,9,3,00,2,186761.0
2012,9,4,00,2,24480.0
2012,9,5,00,2,58644.0
2012,9,6,00,2,55166.0
2012,9,7,00,2,21750.0
2012,9,8,00,2,11783.0
2012,9,9,00,2,27388.0
2012,9,10,00,2,47145.0
2012,9,11,00,2,34111.0
2012,9,12,00,2,94209.0
2012,9,13,00,2,24032.0
2012,9,14,00,2,14748.0
2012,9,15,00,2,14150.0
2012,9,16,00,2,23820.0
2012,9,17,00,2,91463.0
2012,9,18,00,2,412569.0
2012,9,19,00,2,67349.0
2012,9,20,00,2,43073.0
2012,9,21,00,2,275650.0
2012,9,22,00,2,234893.0
2012,9,23,00,2,340946.0
2012,9,24,00,2,24251.0
2012,9,25,00,2,245917.0
2012,9,26,00,2,11953.0
2012,10,1,00,2,408348.0
2012,10,2,00,2,346794.0
2012,10,3,00,2,158464.0
2012,10,4,00,2,12493.0
2012,10,5,00,2,56046.0
2012,10,6,00,2,37844.0
2012,10,7,00,2,15703.0
2012,10,8,00,2,11359.0
2012,10,9,00,2,25504.0
2012,10,10,00,2,39036.0
2012,10,11,00,2,30651.0
2012,10,12,00,2,96015.0
2012,10,13,00,2,24230.0
2012,10,14,00,2,10510.0
2012,10,15,00,2,12041.0
2012,10,16,00,2,16436.0
2012,10,17,00,2,88521.0
2012,10,18,00,2,259701.0
2012,10,19,00,2,64625.0
2012,10,20,00,2,35570.0
2012,10,21,00,2,226233.0
2012,10,22,00,2,186389.0
2012,10,23,00,2,214705.0
2012,10,24,00,2,20713.0
2012,10,25,00,2,235909.0
2012,10,26,00,2,10143.0
2012,11,1,00,2,353753.0
2012,11,2,00,2,205090.0
2012,11,3,00,2,109162.0
2012,11,4,00,2,5624.0
2012,11,5,00,2,37163.0
2012,11,6,00,2,15071.0
2012,11,7,00,2,9830.0
2012,11,8,00,2,5935.0
2012,11,9,00,2,20983.0
2012,11,10,00,2,31164.0
2012,11,11,00,2,29772.0
2012,11,12,00,2,91782.0
2012,11,13,00,2,23116.0
2012,11,14,00,2,8156.0
2012,11,15,00,2,9377.0
2012,11,16,00,2,6963.0
2012,11,17,00,2,64852.0
2012,11,18,00,2,95258.0
2012,11,19,00,2,60040.0
2012,11,20,00,2,28976.0
2012,11,21,00,2,89521.0
2012,11,22,00,2,157428.0
2012,11,23,00,2,108983.0
2012,11,24,00,2,17161.0
2012,11,25,00,2,211795.0
2012,11,26,00,2,9652.0
2012,12,1,00,2,337130.0
2012,12,2,00,2,296712.0
2012,12,3,00,2,111484.0
2012,12,4,00,2,11117.0
2012,12,5,00,2,37983.0
2012,12,6,00,2,35835.0
2012,12,7,00,2,12553.0
2012,12,8,00,2,7043.0
2012,12,9,00,2,19123.0
2012,12,10,00,2,25820.0
2012,12,11,00,2,20954.0
2012,12,12,00,2,77570.0
2012,12,13,00,2,17334.0
2012,12,14,00,2,5979.0
2012,12,15,00,2,8216.0
2012,12,16,00,2,8018.0
2012,12,17,00,2,70401.0
2012,12,18,00,2,480356.0
2012,12,19,00,2,45379.0
2012,12,20,00,2,22368.0
2012,12,21,00,2,76167.0
2012,12,22,00,2,164705.0
2012,12,23,00,2,327234.0
2012,12,24,00,2,13164.0
2012,12,25,00,2,191362.0
2012,12,26,00,2,5201.0
2013,1,1,00,2,299524.0
2013,1,2,00,2,358975.0
2013,1,3,00,2,82543.0
2013,1,4,00,2,13737.0
2013,1,5,00,2,38436.0
2013,1,6,00,2,46093.0
2013,1,7,00,2,12886.0
2013,1,8,00,2,9999.0
2013,1,9,00,2,20922.0
2013,1,10,00,2,25696.0
2013,1,11,00,2,22982.0
2013,1,12,00,2,68108.0
2013,1,13,00,2,16209.0
2013,1,14,00,2,6357.0
2013,1,15,00,2,6729.0
2013,1,16,00,2,5974.0
2013,1,17,00,2,79402.0
2013,1,18,00,2,653991.0
2013,1,19,00,2,45641.0
2013,1,20,00,2,20998.0
2013,1,21,00,2,68670.0
2013,1,22,00,2,177373.0
2013,1,23,00,2,428925.0
2013,1,24,00,2,13867.0
2013,1,25,00,2,206963.0
2013,1,26,00,2,4819.0
2013,2,1,00,2,292882.0
2013,2,2,00,2,421348.0
2013,2,3,00,2,92837.0
2013,2,4,00,2,15248.0
2013,2,5,00,2,45863.0
2013,2,6,00,2,55647.0
2013,2,7,00,2,16164.0
2013,2,8,00,2,14146.0
2013,2,9,00,2,20860.0
2013,2,10,00,2,31220.0
2013,2,11,00,2,24494.0
2013,2,12,00,2,78151.0
2013,2,13,00,2,18072.0
2013,2,14,00,2,6027.0
2013,2,15,00,2,7457.0
2013,2,16,00,2,5430.0
2013,2,17,00,2,93360.0
2013,2,18,00,2,755369.0
2013,2,19,00,2,49081.0
2013,2,20,00,2,21699.0
2013,2,21,00,2,65056.0
2013,2,22,00,2,196574.0
2013,2,23,00,2,507684.0
2013,2,24,00,2,14995.0
2013,2,25,00,2,182895.0
2013,2,26,00,2,5983.0
2013,3,1,00,2,352316.0
2013,3,2,00,2,393699.0
2013,3,3,00,2,118086.0
2013,3,4,00,2,16642.0
2013,3,5,00,2,41489.0
2013,3,6,00,2,52308.0
2013,3,7,00,2,16281.0
2013,3,8,00,2,9861.0
2013,3,9,00,2,22498.0
2013,3,10,00,2,35234.0
2013,3,11,00,2,27152.0
2013,3,12,00,2,87467.0
2013,3,13,00,2,19612.0
2013,3,14,00,2,7638.0
2013,3,15,00,2,8464.0
2013,3,16,00,2,6904.0
2013,3,17,00,2,85623.0
2013,3,18,00,2,675898.0
2013,3,19,00,2,55134.0
2013,3,20,00,2,29926.0
2013,3,21,00,2,141054.0
2013,3,22,00,2,230203.0
2013,3,23,00,2,496637.0
2013,3,24,00,2,17429.0
2013,3,25,00,2,259723.0
2013,3,26,00,2,5773.0
2013,4,1,00,2,369376.0
2013,4,2,00,2,264411.0
2013,4,3,00,2,137219.0
2013,4,4,00,2,11376.0
2013,4,5,00,2,45157.0
2013,4,6,00,2,32882.0
2013,4,7,00,2,13916.0
2013,4,8,00,2,6725.0
2013,4,9,00,2,24639.0
2013,4,10,00,2,36607.0
2013,4,11,00,2,31869.0
2013,4,12,00,2,104503.0
2013,4,13,00,2,28697.0
2013,4,14,00,2,9281.0
2013,4,15,00,2,8363.0
2013,4,16,00,2,7861.0
2013,4,17,00,2,69113.0
2013,4,18,00,2,144601.0
2013,4,19,00,2,60039.0
2013,4,20,00,2,34390.0
2013,4,21,00,2,192557.0
2013,4,22,00,2,183694.0
2013,4,23,00,2,209120.0
2013,4,24,00,2,18525.0
2013,4,25,00,2,226275.0
2013,4,26,00,2,7317.0
2013,5,1,00,2,429387.0
2013,5,2,00,2,356118.0
2013,5,3,00,2,178174.0
2013,5,4,00,2,13951.0
2013,5,5,00,2,53836.0
2013,5,6,00,2,55639.0
2013,5,7,00,2,16117.0
2013,5,8,00,2,8880.0
2013,5,9,00,2,27096.0
2013,5,10,00,2,41942.0
2013,5,11,00,2,36949.0
2013,5,12,00,2,91372.0
2013,5,13,00,2,22550.0
