station_abbr;reference_timestamp;ths200y0;ths2dyyn;ths2dyyx;th9120yv;th91dnyv;th91dxyv;pva2hsy0;pv9120yv;rhsdryyx;phsstay0;ph9120yv;rhs001yx;fhs010y0;fh9120yv;rhs150y0;rh9120yv;ghs000y0;gh9120yv;shs000y0;sh9120yv;xhs000y0;xhs00oy0;xhs012y0;rhs001y0;thl200yn;thl200yx;ths00ny0;ths25xy0;ths00xy0;ths20ny0;ths30xy0;ths35xy0
SIA;01.01.1936 00:00;1.3;-4.2;;-1.2;-1.3;;;;;;;;;;838.2;84;;;;;;;;;;;;;;;;
SIA;01.01.1937 00:00;1.4;-4.2;;-1.1;-1.3;;;;;;;;;;1204.1;121;;;;;;;;;;;;;;;;
SIA;01.01.1938 00:00;1.2;-4.5;;-1.3;-1.6;;;;;;;;;;745.4;75;;;;;;;;;;;;;;;;
SIA;01.01.1939 00:00;1;-4.4;;-1.5;-1.5;;;;;;;;;;1092.8;110;;;;;;;;;;;;;;;;
SIA;01.01.1940 00:00;0.5;-5.1;;-2;-2.2;;;;;;;;;;887;89;;;;;;;;;;;;;;;;
SIA;01.01.1941 00:00;0.5;-5.3;;-2;-2.4;;;;;;;;;;816.5;82;;;;;;;;;;;;;;;;
SIA;01.01.1942 00:00;1.5;;;-1;;;;;;;;;;;813.7;82;;;;;;;;;;;;;;;;
SIA;01.01.1943 00:00;1.9;;;-0.6;;;;;;;;;;;664.8;67;;;;;;;;;;;;;;;;
SIA;01.01.1944 00:00;0.8;;;-1.7;;;;;;;;;;;862.4;87;;;;;;;;;;;;;;;;
SIA;01.01.1945 00:00;1.7;;;-0.8;;;;;;;;;;;761.4;77;;;;;;;;;;;;;;;;
SIA;01.01.1946 00:00;1.7;;;-0.8;;;;;;;;;;;1098.9;111;;;;;;;;;;;;;;;;
SIA;01.01.1947 00:00;2.4;;;-0.1;;;;;;;;;;;959.6;97;;;;;;;;;;;;;;;;
SIA;01.01.1948 00:00;2.1;;;-0.4;;;;;;;;;;;998.6;100;;;;;;;;;;;;;;;;
SIA;01.01.1949 00:00;2.1;;;-0.4;;;;;;;;;;;782.3;79;;;;;;;;;;;;;;;;
SIA;01.01.1950 00:00;1.7;;;-0.8;;;;;;;;;;;950.7;96;;;;;;;;;;;;;;;;
SIA;01.01.1951 00:00;1.8;;;-0.7;;;;;;;;;;;1315.6;132;;;;;;;;;;;;;;;;
SIA;01.01.1952 00:00;1.4;;;-1.1;;;;;;;;;;;1094.3;110;;;;;;;;;;;;;;;;
SIA;01.01.1953 00:00;1.9;;;-0.6;;;;;;;;;;;802.5;81;;;;;;;;;;;;;;;;
SIA;01.01.1954 00:00;1.3;;;-1.2;;;;;;;;;;;1255.8;126;;;;;;;;;;;;;;;;
SIA;01.01.1955 00:00;1.4;;;-1.1;;;;;;;;;;;731.6;74;;;;;;;;;;;;;;;;
SIA;01.01.1956 00:00;0.2;;;-2.3;;;;;;;;;;;878.1;88;;;;;;;;;;;;;;;;
SIA;01.01.1957 00:00;1.7;;;-0.8;;;;;;;;;;;1025.6;103;;;;;;;;;;;;;;;;
SIA;01.01.1958 00:00;1.5;;;-1;;;;;;;;;;;1132.4;114;;;;;;;;;;;;;;;;
SIA;01.01.1959 00:00;1.9;;;-0.6;;;5.6;-0.3;40;;;6;;;742.1;75;;;;;6442.1;0;;98;;;;;;;;
SIA;01.01.1960 00:00;1.1;;;-1.4;;;5.3;-0.6;26;;;7;;;1615;162;;;;;6850.8;0;;135;;;;;;;;
SIA;01.01.1961 00:00;2.2;;;-0.3;;;5.5;-0.4;28;;;6;;;748.2;75;;;;;6350.7;0;3622.7;95;;;;;;;;
SIA;01.01.1962 00:00;0.7;;;-1.8;;;5;-0.9;19;;;5;;;738.6;74;;;;;6843.8;0;4163.8;91;;;;;;;;
SIA;01.01.1963 00:00;0.6;;;-1.9;;;5.4;-0.5;23;;;8;;;1211.5;122;;;;;6922.2;0;4162.2;111;;;;;;;;
SIA;01.01.1964 00:00;2;;;-0.5;;;5.4;-0.5;34;;;5;;;682.9;69;;;;;6442.8;0;3698.8;93;;;;;;;;
SIA;01.01.1965 00:00;0.6;;;-1.9;;;5;-0.9;33;;;6;;;1014;102;;;;;6949.1;0;4157.1;102;;;;;;;;
SIA;01.01.1966 00:00;1.5;;;-1;;;5.4;-0.5;24;;;6;;;1063.4;107;;;;;6666.4;0;3834.4;101;;;;;;;;
SIA;01.01.1967 00:00;1.5;;;-1;;;5.4;-0.5;23;;;7;;;954.1;96;;;;;6557.3;0;3837.3;106;;;;;;;;
SIA;01.01.1968 00:00;1;;;-1.5;;;5.2;-0.7;28;;;7;;;1157;116;;;;;6866;0;4034;111;;;;;;;;
SIA;01.01.1969 00:00;1;;;-1.5;;;5.5;-0.4;37;;;5;;;824.3;83;;;;;6768.7;0;4032.7;105;;;;;;;;
SIA;01.01.1970 00:00;0.9;;;-1.6;;;5.4;-0.5;19;;;6;;;966.1;97;;;;;6799.2;0;4039.2;123;;;;;;;;
SIA;01.01.1971 00:00;1.4;-4.1;;-1.1;-1.2;;5.4;-0.5;22;;;7;;;830.7;84;;;;;6552.8;0;3880.8;98;-26.6;;234;;;0;;
SIA;01.01.1972 00:00;1.1;-4;;-1.4;-1.1;;5.4;-0.5;23;;;6;;;791.8;80;;;;;6801.4;0;3993.4;107;-21.5;;258;;;0;;
